issue_date,valid_date,lead_day,rain_mm,discharge_proxy_observed_m3s,discharge_modelled_m3s
2020-10-30,2020-10-31,1,5.512574156845227,33.75,38.793882571738436
2020-10-30,2020-11-01,2,3.2716775330058963,33.51,37.56209816836308
2020-10-30,2020-11-02,3,8.104071356170627,33.04,37.13021314117371
2020-10-31,2020-11-01,1,3.2716775330058963,33.51,32.80165460129374
2020-10-31,2020-11-02,2,8.104071356170627,33.04,32.63728083497191
2020-10-31,2020-11-03,3,6.724006370261684,30.62,32.273471939745136
2020-11-01,2020-11-02,1,8.104071356170627,33.04,33.305821041563625
2020-11-01,2020-11-03,2,6.724006370261684,30.62,32.90444379139549
2020-11-01,2020-11-04,3,4.612521808946922,31.28,32.20635579260811
2020-11-02,2020-11-03,1,6.724006370261684,30.62,32.653560459100326
2020-11-02,2020-11-04,2,4.612521808946922,31.28,31.96957075086242
2020-11-02,2020-11-05,3,6.657944536715367,34.73,31.633294715078236
2020-11-03,2020-11-04,1,4.612521808946922,31.28,30.050285424908818
2020-11-03,2020-11-05,2,6.657944536715367,34.73,29.821862875942983
2020-11-03,2020-11-06,3,21.424379172136035,33.75,31.8390279382452
2020-11-04,2020-11-05,1,6.657944536715367,34.73,30.982474122351636
2020-11-04,2020-11-06,2,21.424379172136035,33.75,32.934419090448436
2020-11-04,2020-11-07,3,4.640594999435302,50.76,32.2388914344546
2020-11-05,2020-11-06,1,21.424379172136035,33.75,36.471354219873604
2020-11-05,2020-11-07,2,4.640594999435302,50.76,35.577069880232806
2020-11-05,2020-11-08,3,7.072985782920003,66.92,35.10082795223549
2020-11-06,2020-11-07,1,4.640594999435302,50.76,33.008641094379996
2020-11-06,2020-11-08,2,7.072985782920003,66.92,32.67673101556264
2020-11-06,2020-11-09,3,12.042626929679024,67.55,33.114904642026154
2020-11-07,2020-11-08,1,7.072985782920003,66.92,49.430559263366646
2020-11-07,2020-11-09,2,12.042626929679024,67.55,48.92725807644689
2020-11-07,2020-11-10,3,0.6601890263241437,63.27,46.73116377049141
2020-11-08,2020-11-09,1,12.042626929679024,67.55,65.4338865441376
2020-11-08,2020-11-10,2,0.6601890263241437,63.27,62.310208719576856
2020-11-08,2020-11-11,3,2.708914456061843,56.81,59.671841268601646
2020-11-09,2020-11-10,1,0.6601890263241437,63.27,64.30740800898796
2020-11-09,2020-11-11,2,2.708914456061843,56.81,61.55680872654856
2020-11-09,2020-11-12,3,1.8012532902151865,50.88,58.823535832231045
2020-11-10,2020-11-11,1,2.708914456061843,56.81,60.57769745411646
2020-11-10,2020-11-12,2,1.8012532902151865,50.88,57.899445334087666
2020-11-10,2020-11-13,3,17.08854301590028,45.03,57.68320367617946
2020-11-11,2020-11-12,1,1.8012532902151865,50.88,54.343472162029784
2020-11-11,2020-11-13,2,17.08854301590028,45.03,54.327057023114214
2020-11-11,2020-11-14,3,2.0434398431581076,79.91,52.03667689156015
2020-11-12,2020-11-13,1,17.08854301590028,45.03,51.058213322065136
2020-11-12,2020-11-14,2,2.0434398431581076,79.91,48.9515245813923
2020-11-12,2020-11-15,3,0.46455920474396967,100.62,46.724486517623454
2020-11-13,2020-11-14,1,2.0434398431581076,79.91,43.26206434480002
2020-11-13,2020-11-15,2,0.46455920474396967,100.62,41.354743269606566
2020-11-13,2020-11-16,3,0.8444923083455503,89.57,39.612050953151545
2020-11-14,2020-11-15,1,0.46455920474396967,100.62,75.94326254118783
2020-11-14,2020-11-16,2,0.8444923083455503,89.57,72.25688193780746
2020-11-14,2020-11-17,3,3.993201897860872,76.62,69.25375513472937
2020-11-15,2020-11-16,1,0.8444923083455503,89.57,95.54691980472256
2020-11-15,2020-11-17,2,3.993201897860872,76.62,91.23501844993464
2020-11-15,2020-11-18,3,2.1117461073210064,67.08,86.88093810353705
2020-11-16,2020-11-17,1,3.993201897860872,76.62,85.59396931157727
2020-11-16,2020-11-18,2,2.1117461073210064,67.08,81.55688551105969
2020-11-16,2020-11-19,3,6.8422368820455,59.53,78.46193558670785
2020-11-17,2020-11-18,1,2.1117461073210064,67.08,73.08720488848888
2020-11-17,2020-11-19,2,6.8422368820455,59.53,70.46820534787075
2020-11-17,2020-11-20,3,4.373652078531831,61.66,67.62311830755732
2020-11-18,2020-11-19,1,6.8422368820455,59.53,64.79857298416205
2020-11-18,2020-11-20,2,4.373652078531831,61.66,62.27208871287688
2020-11-18,2020-11-21,3,20.380645798104947,67.23,62.307908857792945
2020-11-19,2020-11-20,1,4.373652078531831,61.66,57.29958112306494
2020-11-19,2020-11-21,2,20.380645798104947,67.23,57.6148293835091
2020-11-19,2020-11-22,3,17.969470220565043,67.39,57.54778177267821
2020-11-20,2020-11-21,1,20.380645798104947,67.23,61.73021623028869
2020-11-20,2020-11-22,2,17.969470220565043,67.39,61.43190606822092
2020-11-20,2020-11-23,3,6.542771331089079,70.78,59.42259093613676
2020-11-21,2020-11-22,1,17.969470220565043,67.39,66.62263164408833
2020-11-21,2020-11-23,2,6.542771331089079,70.78,64.3216257222586
2020-11-21,2020-11-24,3,3.89798233559042,70.61,61.75001990563592
2020-11-22,2020-11-23,1,6.542771331089079,70.78,65.04587211410377
2020-11-22,2020-11-24,2,3.89798233559042,70.61,62.43356755528792
2020-11-22,2020-11-25,3,7.136796120175048,64.16,60.4577836748831
2020-11-23,2020-11-24,1,3.89798233559042,70.61,67.84546837155919
2020-11-23,2020-11-25,2,7.136796120175048,64.16,65.56556484544203
2020-11-23,2020-11-26,3,21.654958669735155,56.94,65.60899124144038
2020-11-24,2020-11-25,1,7.136796120175048,64.16,68.17474470230671
2020-11-24,2020-11-26,2,21.654958669735155,56.94,68.07154925865795
2020-11-24,2020-11-27,3,8.245250944915146,52.33,65.94654457297159
2020-11-25,2020-11-26,1,21.654958669735155,56.94,64.28241156171617
2020-11-25,2020-11-27,2,8.245250944915146,52.33,62.37033598413257
2020-11-25,2020-11-28,3,28.229961135070457,53.2,63.58748703200668
2020-11-26,2020-11-27,1,8.245250944915146,52.33,55.44052836299672
2020-11-26,2020-11-28,2,28.229961135070457,53.2,57.04709723468945
2020-11-26,2020-11-29,3,8.832782864074321,53.08,55.63044478578418
2020-11-27,2020-11-28,1,28.229961135070457,53.2,54.1113637941881
2020-11-27,2020-11-29,2,8.832782864074321,53.08,52.85968373560212
2020-11-27,2020-11-30,3,19.20592762036218,52.83,53.2468076049242
2020-11-28,2020-11-29,1,8.832782864074321,53.08,51.99953367270973
2020-11-28,2020-11-30,2,19.20592762036218,52.83,52.434993337765505
2020-11-28,2020-12-01,3,5.939059684810042,46.64,50.83997226819451
2020-11-29,2020-11-30,1,19.20592762036218,52.83,53.454743283175354
2020-11-29,2020-12-01,2,5.939059684810042,46.64,51.802417765011946
2020-11-29,2020-12-02,3,12.914278709750416,42.25,51.29762859824913
2020-11-30,2020-12-01,1,5.939059684810042,46.64,51.21278168582844
2020-11-30,2020-12-02,2,12.914278709750416,42.25,50.74112688748593
2020-11-30,2020-12-03,3,10.944639391117972,48.2,49.99815820004959
2020-12-01,2020-12-02,1,12.914278709750416,42.25,46.42531087664417
2020-12-01,2020-12-03,2,10.944639391117972,48.2,45.92486777878084
2020-12-01,2020-12-04,3,46.14528111967401,101.33,50.7750426263812
2020-12-02,2020-12-03,1,10.944639391117972,48.2,41.98418686075052
2020-12-02,2020-12-04,2,46.14528111967401,101.33,47.05580672838037
2020-12-02,2020-12-05,3,44.037546821263454,243.34,51.523729975615225
2020-12-03,2020-12-04,1,46.14528111967401,101.33,52.922324683941476
2020-12-03,2020-12-05,2,44.037546821263454,243.34,57.06058125346371
2020-12-03,2020-12-06,3,0.8645572649540122,242.22,54.4383394377599
2020-12-04,2020-12-05,1,44.037546821263454,243.34,102.74800622372572
2020-12-04,2020-12-06,2,0.8645572649540122,242.22,97.55837746447499
2020-12-04,2020-12-07,3,2.4411871791655018,191.31,92.89877141151266
2020-12-05,2020-12-06,1,0.8645572649540122,242.22,230.2498592415857
2020-12-05,2020-12-07,2,2.4411871791655018,191.31,218.1337073654304
2020-12-05,2020-12-08,3,0.2394862008884342,157.12,206.365510781307
2020-12-06,2020-12-07,1,2.4411871791655018,191.31,229.4311907544356
2020-12-06,2020-12-08,2,0.2394862008884342,157.12,217.02813651819565
2020-12-06,2020-12-09,3,0.9490939379931238,135.77,205.4293629439366
2020-12-07,2020-12-08,1,0.2394862008884342,157.12,181.04915114038405
2020-12-07,2020-12-09,2,0.9490939379931238,135.77,171.47220255103463
2020-12-07,2020-12-10,3,10.889078417426154,115.95,163.93639730552644
2020-12-08,2020-12-09,1,0.9490939379931238,135.77,148.88774068232593
2020-12-08,2020-12-10,2,10.889078417426154,115.95,142.62106042178894
2020-12-08,2020-12-11,3,22.994624297587507,108.4,138.53694692133996
2020-12-09,2020-12-10,1,10.889078417426154,115.95,130.24046603690832
2020-12-09,2020-12-11,2,22.994624297587507,108.4,126.85207518657113
2020-12-09,2020-12-12,3,31.920951844376845,102.51,125.00379460434054
2020-12-10,2020-12-11,1,22.994624297587507,108.4,113.36465628887541
2020-12-10,2020-12-12,2,31.920951844376845,102.51,112.2742959265441
2020-12-10,2020-12-13,3,18.582867342063906,102.28,109.22842942213632
2020-12-11,2020-12-12,1,31.920951844376845,102.51,107.5886265524172
2020-12-11,2020-12-13,2,18.582867342063906,102.28,104.80606940240489
2020-12-11,2020-12-14,3,2.184150529713945,98.08,99.70031704068344
2020-12-12,2020-12-13,1,18.582867342063906,102.28,100.01283427903658
2020-12-12,2020-12-14,2,2.184150529713945,98.08,95.1764358868395
2020-12-12,2020-12-15,3,10.778626375138023,84.7,91.91134050566461
2020-12-13,2020-12-14,1,2.184150529713945,98.08,97.31619911850423
2020-12-13,2020-12-15,2,10.778626375138023,84.7,93.93086058099401
2020-12-13,2020-12-16,3,21.952746577828865,74.68,92.42533717246573
2020-12-14,2020-12-15,1,10.778626375138023,84.7,94.65173997125015
2020-12-14,2020-12-16,2,21.952746577828865,74.68,93.10570702786364
2020-12-14,2020-12-17,3,14.370818743867165,68.82,90.50013112609685
2020-12-15,2020-12-16,1,21.952746577828865,74.68,83.7132011847
2020-12-15,2020-12-17,2,14.370818743867165,68.82,81.63543346832826
2020-12-15,2020-12-18,3,12.189773624590806,71.78,79.34464123869274
2020-12-16,2020-12-17,1,14.370818743867165,68.82,73.10984948453479
2020-12-16,2020-12-18,2,12.189773624590806,71.78,71.29814910611111
2020-12-16,2020-12-19,3,10.280234416350734,75.56,69.29952558253837
2020-12-17,2020-12-18,1,12.189773624590806,71.78,67.24936603237852
2020-12-17,2020-12-19,2,10.280234416350734,75.56,65.47826228711503
2020-12-17,2020-12-20,3,9.882500258594042,70.45,63.74654582485526
2020-12-18,2020-12-19,1,10.280234416350734,75.56,69.75429905425885
2020-12-18,2020-12-20,2,9.882500258594042,70.45,67.78229238143814
2020-12-18,2020-12-21,3,4.340744421603561,64.92,65.08316338169477
2020-12-19,2020-12-20,1,9.882500258594042,70.45,73.2617442375023
2020-12-19,2020-12-21,2,4.340744421603561,64.92,70.25469958783536
2020-12-19,2020-12-22,3,0.8866013229354505,58.57,66.89435262341705
2020-12-20,2020-12-21,1,4.340744421603561,64.92,67.60096021597509
2020-12-20,2020-12-22,2,0.8866013229354505,58.57,64.3897390956884
2020-12-20,2020-12-23,3,0.3029587490787392,55.75,61.270721899247185
2020-12-21,2020-12-22,1,0.8866013229354505,58.57,61.85943438851344
2020-12-21,2020-12-23,2,0.3029587490787392,55.75,58.88260667358984
2020-12-21,2020-12-24,3,0.6182195051774503,52.95,56.1207294734007
2020-12-22,2020-12-23,1,0.3029587490787392,55.75,55.778020761571206
2020-12-22,2020-12-24,2,0.6182195051774503,52.95,53.19060455017328
2020-12-22,2020-12-25,3,9.335115499877723,45.24,52.06662115595052
2020-12-23,2020-12-24,1,0.6182195051774503,52.95,53.16415840431861
2020-12-23,2020-12-25,2,9.335115499877723,45.24,52.04166114089921
2020-12-23,2020-12-26,3,6.547791979330025,43.36,50.56078628758139
2020-12-24,2020-12-25,1,9.335115499877723,45.24,51.83953728419313
2020-12-24,2020-12-26,2,6.547791979330025,43.36,50.3700207018005
2020-12-24,2020-12-27,3,5.842054510596118,50.17,48.87637234062909
2020-12-25,2020-12-26,1,6.547791979330025,43.36,44.14134182925822
2020-12-25,2020-12-27,2,5.842054510596118,50.17,42.997711636616124
2020-12-25,2020-12-28,3,4.046292864448584,52.58,41.64682003690643
2020-12-26,2020-12-27,1,5.842054510596118,50.17,42.2602770052836
2020-12-26,2020-12-28,2,4.046292864448584,52.58,40.95082525571724
2020-12-26,2020-12-29,3,4.448196777850745,50.76,39.775727317914935
2020-12-27,2020-12-28,1,4.046292864448584,52.58,48.41606446617734
2020-12-27,2020-12-29,2,4.448196777850745,50.76,46.821460336203664
2020-12-27,2020-12-30,3,0.9374686444673759,46.86,44.78562643756147
2020-12-28,2020-12-29,1,4.448196777850745,50.76,50.75140514434489
2020-12-28,2020-12-30,2,0.9374686444673759,46.86,48.49472953716147
2020-12-28,2020-12-31,3,2.7175318465696274,40.3,46.63402051353343
2020-12-29,2020-12-30,1,0.9374686444673759,46.86,48.50284140827094
2020-12-29,2020-12-31,2,2.7175318465696274,40.3,46.64167654122455
2020-12-29,2021-01-01,3,24.31516026817195,33.91,48.15075790111189
2020-12-30,2020-12-31,1,2.7175318465696274,40.3,45.09115396214257
2020-12-30,2021-01-01,2,24.31516026817195,33.91,46.6873663307878
2020-12-30,2021-01-02,3,15.794243434518778,29.2,46.905479126576594
2020-12-31,2021-01-01,1,24.31516026817195,33.91,42.165449388130014
2020-12-31,2021-01-02,2,15.794243434518778,29.2,42.6376695345944
2020-12-31,2021-01-03,3,31.301517272034282,30.12,45.42812317825012
2021-01-01,2021-01-02,1,15.794243434518778,29.2,34.846131889925374
2021-01-01,2021-01-03,2,31.301517272034282,30.12,38.07442793840251
2021-01-01,2021-01-04,3,35.64812543523826,30.99,41.7785379076683
2021-01-02,2021-01-03,1,31.301517272034282,30.12,32.74557821758983
2021-01-02,2021-01-04,2,35.64812543523826,30.99,36.74914080880232
2021-01-02,2021-01-05,3,8.28292494209688,36.5,36.38998307048083
2021-01-03,2021-01-04,1,35.64812543523826,30.99,34.27110593031486
2021-01-03,2021-01-05,2,8.28292494209688,36.5,34.05120039096987
2021-01-03,2021-01-06,3,4.863845599109756,38.45,33.32667214466592
2021-01-04,2021-01-05,1,8.28292494209688,36.5,30.954474922704854
2021-01-04,2021-01-06,2,4.863845599109756,38.45,30.403965950635506
2021-01-04,2021-01-07,3,7.767070097374459,35.48,30.32337324870297
2021-01-05,2021-01-06,1,4.863845599109756,38.45,35.63786241923084
2021-01-05,2021-01-07,2,7.767070097374459,35.48,35.263152956152446
2021-01-05,2021-01-08,3,7.6246340957432635,32.5,34.88796317886079
2021-01-06,2021-01-07,1,7.767070097374459,35.48,37.917263567508826
2021-01-06,2021-01-08,2,7.6246340957432635,32.5,37.39292708442753
2021-01-06,2021-01-09,3,8.77349020976856,30.48,37.07176770894348
2021-01-07,2021-01-08,1,7.6246340957432635,32.5,35.092624588051024
2021-01-07,2021-01-09,2,8.77349020976856,30.48,34.90072980997534
2021-01-07,2021-01-10,3,11.281872384265155,31.81,35.09889717831321
2021-01-08,2021-01-09,1,8.77349020976856,30.48,32.45379674472766
2021-01-08,2021-01-10,2,11.281872384265155,31.81,32.78946855783428
2021-01-08,2021-01-11,3,16.553761394420178,43.36,33.903410813115435
2021-01-09,2021-01-10,1,11.281872384265155,31.81,30.926588547742636
2021-01-09,2021-01-11,2,16.553761394420178,43.36,32.14521461521975
2021-01-09,2021-01-12,3,4.984872620084471,53.83,31.54609232397877
2021-01-10,2021-01-11,1,16.553761394420178,43.36,32.97898310708305
2021-01-10,2021-01-12,2,4.984872620084471,53.83,32.333007522154716
2021-01-10,2021-01-13,3,8.546040775666333,51.72,32.261796963780625
2021-01-11,2021-01-12,1,4.984872620084471,53.83,42.130667238584635
2021-01-11,2021-01-13,2,8.546040775666333,51.72,41.50888103166719
2021-01-11,2021-01-14,3,2.667020803065489,70.61,40.033101529873086
2021-01-12,2021-01-13,1,8.546040775666333,51.72,52.55077437294847
2021-01-12,2021-01-14,2,2.667020803065489,70.61,50.45450000161651
2021-01-12,2021-01-15,3,45.301355754070826,82.37,54.92252862103301
2021-01-13,2021-01-14,1,2.667020803065489,70.61,49.67041066901622
2021-01-13,2021-01-15,2,45.301355754070826,82.37,54.1825008812321
2021-01-13,2021-01-16,3,15.411627602636285,84.7,53.921574289018345
2021-01-14,2021-01-15,1,45.301355754070826,82.37,73.94539819495743
2021-01-14,2021-01-16,2,15.411627602636285,84.7,72.57390333230727
2021-01-14,2021-01-17,3,10.909698186583084,81.99,70.59876706007825
2021-01-15,2021-01-16,1,15.411627602636285,84.7,80.52508794010298
2021-01-15,2021-01-17,2,10.909698186583084,81.99,78.10313796451743
2021-01-15,2021-01-18,3,0.5112354909247862,73.13,74.2449940746929
2021-01-16,2021-01-17,1,10.909698186583084,81.99,82.04344247715144
2021-01-16,2021-01-18,2,0.5112354909247862,73.13,77.96387471925117
2021-01-16,2021-01-19,3,2.6411348995703365,61.66,74.43560706678147
2021-01-17,2021-01-18,1,0.5112354909247862,73.13,77.91343542116176
2021-01-17,2021-01-19,2,2.6411348995703365,61.66,74.38800218528351
2021-01-17,2021-01-20,3,0.29030948618244606,55.23,70.70522388676774
2021-01-18,2021-01-19,1,2.6411348995703365,61.66,69.87337004322063
2021-01-18,2021-01-20,2,0.29030948618244606,55.23,66.44428972886557
2021-01-18,2021-01-21,3,0.24337773623085143,53.58,63.2008089468895
2021-01-19,2021-01-20,1,0.29030948618244606,55.23,58.69246679680758
2021-01-19,2021-01-21,2,0.24337773623085143,53.58,55.88459666694
2021-01-19,2021-01-22,3,0.12735809398790382,50.4,53.216971005738586
2021-01-20,2021-01-21,1,0.24337773623085143,53.58,52.61670183500841
2021-01-20,2021-01-22,2,0.12735809398790382,50.4,50.132714243359985
2021-01-20,2021-01-23,3,0.8982216878154559,43.57,47.90487141212077
2021-01-21,2021-01-22,1,0.12735809398790382,50.4,51.04188024543909
2021-01-21,2021-01-23,2,0.8982216878154559,43.57,48.76294718697052
2021-01-21,2021-01-24,3,0.26155758023960357,39.09,46.51581139507012
2021-01-22,2021-01-23,1,0.8982216878154559,43.57,48.15713715040255
2021-01-22,2021-01-24,2,0.26155758023960357,39.09,45.9440446161199
2021-01-22,2021-01-25,3,0.9576234442914484,33.36,43.96056424665888
2021-01-23,2021-01-24,1,0.26155758023960357,39.09,41.614679840410574
2021-01-23,2021-01-25,2,0.9576234442914484,33.36,39.874486428055214
2021-01-23,2021-01-26,3,1.8811155323437492,28.85,38.37171867015677
2021-01-24,2021-01-25,1,0.9576234442914484,33.36,37.491679981978535
2021-01-24,2021-01-26,2,1.8811155323437492,28.85,36.1228130986126
2021-01-24,2021-01-27,3,13.143210829433029,27.58,36.53374874071446
2021-01-25,2021-01-26,1,1.8811155323437492,28.85,32.223311254218984
2021-01-25,2021-01-27,2,13.143210829433029,27.58,32.85337787444337
2021-01-25,2021-01-28,3,3.1193017298878574,24.76,31.93237789627858
2021-01-26,2021-01-27,1,13.143210829433029,27.58,29.669628524320295
2021-01-26,2021-01-28,2,3.1193017298878574,24.76,28.92753809333074
2021-01-26,2021-01-29,3,5.845617690513441,25.92,28.639380408956086
2021-01-27,2021-01-28,1,3.1193017298878574,24.76,26.95533542511188
2021-01-27,2021-01-29,2,5.845617690513441,25.92,26.778004896868467
2021-01-27,2021-01-30,3,1.0294527597193963,23.32,25.8824135355576
2021-01-28,2021-01-29,1,5.845617690513441,25.92,24.706035485726666
2021-01-28,2021-01-30,2,1.0294527597193963,23.32,23.92687763357191
2021-01-28,2021-01-31,3,0.20227597770260355,21.75,23.06643139259752
2021-01-29,2021-01-30,1,1.0294527597193963,23.32,25.0726238876587
2021-01-29,2021-01-31,2,0.20227597770260355,21.75,24.147792884897562
2021-01-29,2021-02-01,3,0.03903860899575563,18.5,23.25025017178918
2021-01-30,2021-01-31,1,0.20227597770260355,21.75,22.493657009838657
2021-01-30,2021-02-01,2,0.03903860899575563,18.5,21.68906781405464
2021-01-30,2021-02-02,3,4.138428936742022,15.44,21.54953849369632
2021-01-31,2021-02-01,1,0.03903860899575563,18.5,20.98720031848122
2021-01-31,2021-02-02,2,4.138428936742022,15.44,20.887112167009267
2021-01-31,2021-02-03,3,0.2744786508359996,13.52,20.20840172501814
2021-02-01,2021-02-02,1,4.138428936742022,15.44,18.539679095813508
2021-02-01,2021-02-03,2,0.2744786508359996,13.52,17.99288173541455
2021-02-01,2021-02-04,3,1.643367041062375,11.94,17.683793535053454
2021-02-02,2021-02-03,1,0.2744786508359996,13.52,15.067387891778354
2021-02-02,2021-02-04,2,1.643367041062375,11.94,14.922696671603108
2021-02-02,2021-02-05,3,0.6731071082500636,10.83,14.639428641308195
2021-02-03,2021-02-04,1,1.643367041062375,11.94,13.462263636057955
2021-02-03,2021-02-05,2,0.6731071082500636,10.83,13.261064067923556
2021-02-03,2021-02-06,3,15.044876098416013,9.28,15.244247101289492
2021-02-04,2021-02-05,1,0.6731071082500636,10.83,11.824343440393557
2021-02-04,2021-02-06,2,15.044876098416013,9.28,13.888262426443323
2021-02-04,2021-02-07,3,8.683675905432349,7.81,14.874358143322036
2021-02-05,2021-02-06,1,15.044876098416013,9.28,12.949795726048345
2021-02-05,2021-02-07,2,8.683675905432349,7.81,13.988628211416765
2021-02-05,2021-02-08,3,9.963448108182044,8.91,15.162591239617878
2021-02-06,2021-02-07,1,8.683675905432349,7.81,10.525055218181082
2021-02-06,2021-02-08,2,9.963448108182044,8.91,11.893652373533005
2021-02-06,2021-02-09,3,0.7224373956711349,11.91,11.788059262512515
2021-02-07,2021-02-08,1,9.963448108182044,8.91,9.331168619440875
2021-02-07,2021-02-09,2,0.7224373956711349,11.91,9.36957327887012
2021-02-07,2021-02-10,3,4.87756829557332,12.15,10.034094330191769
2021-02-08,2021-02-09,1,0.7224373956711349,11.91,8.97207206496344
2021-02-08,2021-02-10,2,4.87756829557332,12.15,9.65893054123938
2021-02-08,2021-02-11,3,16.234319672911944,13.29,12.024383288053928
2021-02-09,2021-02-10,1,4.87756829557332,12.15,12.43176276719616
2021-02-09,2021-02-11,2,16.234319672911944,13.29,14.641397293609769
2021-02-09,2021-02-12,3,0.22945418502162102,13.62,14.306854449303541
2021-02-10,2021-02-11,1,16.234319672911944,13.29,14.375468074707214
2021-02-10,2021-02-12,2,0.22945418502162102,13.62,14.05586901865262
2021-02-10,2021-02-13,3,18.932349113573622,14.1,16.582191746950752
2021-02-11,2021-02-12,1,0.22945418502162102,13.62,13.031398397061976
2021-02-11,2021-02-13,2,18.932349113573622,14.1,15.615290850500696
2021-02-11,2021-02-14,3,0.31871610760472846,12.37,15.239517244543894
2021-02-12,2021-02-13,1,18.932349113573622,14.1,16.170816217005665
2021-02-12,2021-02-14,2,0.31871610760472846,12.37,15.76382508076121
2021-02-12,2021-02-15,3,0.3300188971524684,11.16,15.381413684679712
2021-02-13,2021-02-14,1,0.31871610760472846,12.37,13.809377569619055
2021-02-13,2021-02-15,2,0.3300188971524684,11.16,13.536795585574247
2021-02-13,2021-02-16,3,0.1062936096969917,10.22,13.245702967117621
2021-02-14,2021-02-15,1,0.3300188971524684,11.16,12.178303274458589
2021-02-14,2021-02-16,2,0.1062936096969917,10.22,11.963550599098722
2021-02-14,2021-02-17,3,0.4595588698947447,8.4,11.814281166320647
2021-02-15,2021-02-16,1,0.1062936096969917,10.22,11.002470478125316
2021-02-15,2021-02-17,2,0.4595588698947447,8.4,10.907208566145266
2021-02-15,2021-02-18,3,0.0,6.85,10.747812486797699
2021-02-16,2021-02-17,1,0.4595588698947447,8.4,10.16870870992647
2021-02-16,2021-02-18,2,0.0,6.85,10.05081234061731
2021-02-16,2021-02-19,3,0.1513473325162068,5.44,9.962425510653558
2021-02-17,2021-02-18,1,0.0,6.85,8.381495523575124
2021-02-17,2021-02-19,2,0.1513473325162068,5.44,8.386915298021819
2021-02-17,2021-02-20,3,0.07455200572403968,4.43,8.380418710702207
2021-02-18,2021-02-19,1,0.1513473325162068,5.44,6.941481565276157
2021-02-18,2021-02-20,2,0.07455200572403968,4.43,7.016210560173732
2021-02-18,2021-02-21,3,1.6966284114599257,4.15,7.332005454635688
2021-02-19,2021-02-20,1,0.07455200572403968,4.43,5.599104163101421
2021-02-19,2021-02-21,2,1.6966284114599257,4.15,5.994532796252489
2021-02-19,2021-02-22,3,0.08157770491409332,3.81,6.123537523557598
2021-02-20,2021-02-21,1,1.6966284114599257,4.15,4.891125983482077
2021-02-20,2021-02-22,2,0.08157770491409332,3.81,5.082136224259906
2021-02-20,2021-02-23,3,0.19467406854499542,3.69,5.279513399513561
2021-02-21,2021-02-22,1,0.08157770491409332,3.81,4.382657525008748
2021-02-21,2021-02-23,2,0.19467406854499542,3.69,4.619341631675488
2021-02-21,2021-02-24,3,0.0,3.62,4.81328977080436
2021-02-22,2021-02-23,1,0.19467406854499542,3.69,4.078864371888262
2021-02-22,2021-02-24,2,0.0,3.62,4.3031844188443955
2021-02-22,2021-02-25,3,0.5648294305717693,3.59,4.6003036452618815
2021-02-23,2021-02-24,1,0.0,3.62,3.936172127957555
2021-02-23,2021-02-25,2,0.5648294305717693,3.59,4.253915466247344
2021-02-23,2021-02-26,3,4.361967213106807,3.75,5.127947695368174
2021-02-24,2021-02-25,1,0.5648294305717693,3.59,3.9555105071280425
2021-02-24,2021-02-26,2,4.361967213106807,3.75,4.846311485996341
2021-02-24,2021-02-27,3,1.0514682863524616,3.66,5.186491888846748
2021-02-25,2021-02-26,1,4.361967213106807,3.75,4.5013406985907505
2021-02-25,2021-02-27,2,1.0514682863524616,3.66,4.8609065996623135
2021-02-25,2021-02-28,3,0.0,3.47,5.041280090072608
2021-02-26,2021-02-27,1,1.0514682863524616,3.66,4.151787197215368
2021-02-26,2021-02-28,2,0.0,3.47,4.372009374577117
2021-02-26,2021-03-01,3,5.461130243820752,3.35,5.4056037689343865
2021-02-27,2021-02-28,1,0.0,3.47,3.907857966202029
2021-02-27,2021-03-01,2,5.461130243820752,3.35,4.967535167074805
2021-02-27,2021-03-02,3,0.03263203694813907,3.38,5.146850818039429
2021-02-28,2021-03-01,1,5.461130243820752,3.35,4.554282457708477
2021-02-28,2021-03-02,2,0.03263203694813907,3.38,4.756820682742511
2021-02-28,2021-03-03,3,5.287393659132827,4.78,5.742521001479384
2021-03-01,2021-03-02,1,0.03263203694813907,3.38,3.620212405845839
2021-03-01,2021-03-03,2,5.287393659132827,4.78,4.669783981321985
2021-03-01,2021-03-04,3,0.1352224115571917,5.19,4.881343770695329
2021-03-02,2021-03-03,1,5.287393659132827,4.78,4.443070217495214
2021-03-02,2021-03-04,2,0.1352224115571917,5.19,4.66737009798882
2021-03-02,2021-03-05,3,3.4961498141015133,8.59,5.387252911572589
2021-03-03,2021-03-04,1,0.1352224115571917,5.19,4.985366243391975
2021-03-03,2021-03-05,2,3.4961498141015133,8.59,5.687379388191878
2021-03-03,2021-03-06,3,19.85215322600873,7.49,8.823044641078136
2021-03-04,2021-03-05,1,3.4961498141015133,8.59,5.880513831033229
2021-03-04,2021-03-06,2,19.85215322600873,7.49,9.005325969583916
2021-03-04,2021-03-07,3,9.919570313986112,8.18,10.45268919423533
2021-03-05,2021-03-06,1,19.85215322600873,7.49,11.562553625000096
2021-03-05,2021-03-07,2,9.919570313986112,8.18,12.866214443607262
2021-03-05,2021-03-08,3,2.104647113138238,9.94,12.91496492953337
2021-03-06,2021-03-07,1,9.919570313986112,8.18,9.022516373730392
2021-03-06,2021-03-08,2,2.104647113138238,9.94,9.287261966536823
2021-03-06,2021-03-09,3,0.3771862413878976,14.38,9.275930411928387
